Sample_ID,Bioproject,Name_cn,Name,Whiteness Degree of Complete Grain (%),Whiteness Degree of Dead Grain (%),Amylose Content of Grain (%),Protein Content of Grain (%),Taste Score of Cooked Grain,Water Content of Grain,Awn Length (cm),Grain Length (mm),Grain Width (mm),Grain Thickness (mm),Grain Length Width Ratio (%),1000-Grain Weight (g),Flag Leaf Length (cm),Flag Leaf Width (cm),Leaf Blade Width (cm),Leaf Sheath Color,Leaf Rolling Index (%),Plant Height (cm),Panicle Length (cm),Culm Length (cm),Ligule Llength (mm),SPAD Value of Flag Leaf,Tiller Number per Plant (num),Blighted Grains per Plant (num),Blighted Grains per Panicle (num),Blighted Grains Weight per Plant (g),Filled Grains per Plant,Filled Grains per Panicle,Filled Grains Weight per Plant (g),Grain Number per Panicle (num),Seed Setting Rate (%),Grain Yield per Plant (g),Panicle Number per Plant (num),Number of Productive Panicle per Plant (num),Panicle Weight (g),Spikelet Number per Panicle (num),Panicle Weight per Plant (g),Yield per Plant (g),"Heading Date (50%, days)",Seedling Height (cm),Cd concentration,Treatment,Years,Region,Region_cn
SAMEA2567802,PRJEB6180,,IRIS_313-9533,,,,,,,,9.5,2.8,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567803,PRJEB6180,,IRIS_313-9547,,,,,,,,8.9,3,,3,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567804,PRJEB6180,,IRIS_313-9551,,,,,,,,9.2,2.4,,3.8,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567805,PRJEB6180,,IRIS_313-9557,,,,,,,,5.9,2.9,,2,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567580,PRJEB6180,,IRIS_313-9558,,,,,,,,9.7,3.5,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567806,PRJEB6180,,IRIS_313-9560,,,,,,,,8.5,3,,2.8,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567807,PRJEB6180,,IRIS_313-9566,,,,,,,,9.9,2.9,,3.4,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567808,PRJEB6180,,IRIS_313-9567,,,,,,,,10.3,3,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567809,PRJEB6180,,IRIS_313-9570,,,,,,,,9.5,3,,3.2,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567810,PRJEB6180,,IRIS_313-9572,,,,,,,,8.5,2.6,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567812,PRJEB6180,,IRIS_313-9590,,,,,,,,8.4,2.8,,3,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567813,PRJEB6180,,IRIS_313-9593,,,,,,,,9.3,2.9,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567814,PRJEB6180,,IRIS_313-9594,,,,,,,,7.5,3,,2.5,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567816,PRJEB6180,,IRIS_313-9602,,,,,,,,10.1,3,,3.4,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567817,PRJEB6180,,IRIS_313-9604,,,,,,,,9,2.8,,3.2,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567818,PRJEB6180,,IRIS_313-9605,,,,,,,,7.9,3,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567593,PRJEB6180,,IRIS_313-9606,,,,,,,,8.1,2.6,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567819,PRJEB6180,,IRIS_313-9609,,,,,,,,8,2.5,,3.2,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567820,PRJEB6180,,IRIS_313-9611,,,,,,,,8.5,2.6,,3.3,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567614,PRJEB6180,,IRIS_313-9616,,,,,,,,5.7,3.2,,1.8,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567821,PRJEB6180,,IRIS_313-9617,,,,,,,,8.3,3.3,,2.5,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567822,PRJEB6180,,IRIS_313-9623,,,,,,,,9.1,2.5,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567823,PRJEB6180,,IRIS_313-9634,,,,,,,,9,2.7,,3.3,26.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567824,PRJEB6180,,IRIS_313-9637,,,,,,,,,,,,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567586,PRJEB6180,,IRIS_313-9641,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567825,PRJEB6180,,IRIS_313-9669,,,,,,,,9,3.3,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567630,PRJEB6180,,IRIS_313-9682,,,,,,,,8.4,3.6,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2567587,PRJEB6180,,IRIS_313-9695,,,,,,,,8.5,3.3,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568810,PRJEB6180,,IRIS_313-11890,,,,,,,,7.6,3.6,,2.1,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568831,PRJEB6180,,IRIS_313-11892,,,,,,,,8.7,3.2,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568842,PRJEB6180,,IRIS_313-11893,,,,,,,,8.7,3.2,,2.7,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568759,PRJEB6180,,IRIS_313-11895,,,,,,,,6.2,2.3,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568761,PRJEB6180,,IRIS_313-11897,,,,,,,,8.9,3.2,,2.8,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568762,PRJEB6180,,IRIS_313-11898,,,,,,,,9.2,3.8,,2.4,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568763,PRJEB6180,,IRIS_313-11899,,,,,,,,9.9,3.2,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568764,PRJEB6180,,IRIS_313-11900,,,,,,,,10.8,4.1,,2.6,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568765,PRJEB6180,,IRIS_313-11901,,,,,,,,6.2,2.1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568766,PRJEB6180,,IRIS_313-11902,,,,,,,,8,3.1,,2.6,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568767,PRJEB6180,,IRIS_313-11903,,,,,,,,8.4,3.2,,2.6,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568769,PRJEB6180,,IRIS_313-11904,,,,,,,,8.2,2.6,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568770,PRJEB6180,,IRIS_313-11905,,,,,,,,8.3,2.6,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568771,PRJEB6180,,IRIS_313-11906,,,,,,,,9.4,2.9,,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568772,PRJEB6180,,IRIS_313-11907,,,,,,,,8.9,4.1,,2.2,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568773,PRJEB6180,,IRIS_313-11908,,,,,,,,8,3.6,,2.2,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568774,PRJEB6180,,IRIS_313-11909,,,,,,,,8.1,3.1,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568775,PRJEB6180,,IRIS_313-11910,,,,,,,,8.8,3.1,,2.8,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568776,PRJEB6180,,IRIS_313-11911,,,,,,,,8.4,3.1,,2.7,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568777,PRJEB6180,,IRIS_313-11912,,,,,,,,8.4,3,,2.8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568778,PRJEB6180,,IRIS_313-11913,,,,,,,,9.3,2.9,,3.2,29.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568780,PRJEB6180,,IRIS_313-11914,,,,,,,,10.7,2.6,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568782,PRJEB6180,,IRIS_313-11916,,,,,,,,8.5,3.4,,2.5,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568783,PRJEB6180,,IRIS_313-11917,,,,,,,,6.3,3.4,,1.9,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568784,PRJEB6180,,IRIS_313-11918,,,,,,,,,,,,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568785,PRJEB6180,,IRIS_313-11919,,,,,,,,8.6,3,,2.9,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568786,PRJEB6180,,IRIS_313-11920,,,,,,,,10.1,2.5,,4,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568787,PRJEB6180,,IRIS_313-11921,,,,,,,,9.8,2.9,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568788,PRJEB6180,,IRIS_313-11922,,,,,,,,9.8,3.4,,2.9,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568789,PRJEB6180,,IRIS_313-11923,,,,,,,,12.4,3.5,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568791,PRJEB6180,,IRIS_313-11924,,,,,,,,10.1,3.3,,3.1,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568792,PRJEB6180,,IRIS_313-11925,,,,,,,,9.8,2.5,,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568793,PRJEB6180,,IRIS_313-11926,,,,,,,,11.5,3.7,,3.1,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568794,PRJEB6180,,IRIS_313-11927,,,,,,,,10.1,3.3,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568795,PRJEB6180,,IRIS_313-11928,,,,,,,,7.6,2.7,,2.8,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568796,PRJEB6180,,IRIS_313-11929,,,,,,,,9,2.5,,3.6,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568797,PRJEB6180,,IRIS_313-11930,,,,,,,,9.5,2.6,,3.7,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568798,PRJEB6180,,IRIS_313-11931,,,,,,,,7.9,3.5,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568799,PRJEB6180,,IRIS_313-11932,,,,,,,,9.9,2.6,,3.8,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568801,PRJEB6180,,IRIS_313-11934,,,,,,,,9.6,3.3,,2.9,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568802,PRJEB6180,,IRIS_313-11935,,,,,,,,6.6,2,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568803,PRJEB6180,,IRIS_313-11936,,,,,,,,8.8,2.4,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568804,PRJEB6180,,IRIS_313-11937,,,,,,,,8,3.1,,2.6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568805,PRJEB6180,,IRIS_313-11938,,,,,,,,7.9,3,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568806,PRJEB6180,,IRIS_313-11939,,,,,,,,9.8,2.6,,3.8,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568807,PRJEB6180,,IRIS_313-11940,,,,,,,,8.5,2.8,,3,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568808,PRJEB6180,,IRIS_313-11941,,,,,,,,9.1,2.4,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568809,PRJEB6180,,IRIS_313-11943,,,,,,,,,,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568811,PRJEB6180,,IRIS_313-11944,,,,,,,,8.6,2.9,,3,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568812,PRJEB6180,,IRIS_313-11945,,,,,,,,7.1,2.9,,2.5,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568813,PRJEB6180,,IRIS_313-11946,,,,,,,,8.1,2.8,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568814,PRJEB6180,,IRIS_313-11947,,,,,,,,8.7,3,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568815,PRJEB6180,,IRIS_313-11948,,,,,,,,8,3.3,,2.4,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568816,PRJEB6180,,IRIS_313-11949,,,,,,,,8.2,2.9,,2.8,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568817,PRJEB6180,,IRIS_313-11950,,,,,,,,7.7,3.3,,2.3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568818,PRJEB6180,,IRIS_313-11951,,,,,,,,8.8,3.1,,2.8,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568819,PRJEB6180,,IRIS_313-11952,,,,,,,,8.2,2.9,,2.8,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568820,PRJEB6180,,IRIS_313-11953,,,,,,,,8.4,3.1,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568821,PRJEB6180,,IRIS_313-11954,,,,,,,,7.9,3.1,,2.6,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568822,PRJEB6180,,IRIS_313-11955,,,,,,,,7.7,3,,2.6,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568823,PRJEB6180,,IRIS_313-11956,,,,,,,,,,,,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568824,PRJEB6180,,IRIS_313-11957,,,,,,,,8.8,3.3,,2.7,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568825,PRJEB6180,,IRIS_313-11958,,,,,,,,9.7,2.7,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568826,PRJEB6180,,IRIS_313-11959,,,,,,,,8.6,3.4,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568827,PRJEB6180,,IRIS_313-11960,,,,,,,,9.4,2.5,,3.8,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568829,PRJEB6180,,IRIS_313-11962,,,,,,,,9.9,2.5,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568830,PRJEB6180,,IRIS_313-11963,,,,,,,,7.9,3,,2.6,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568832,PRJEB6180,,IRIS_313-11964,,,,,,,,7.9,2.7,,2.9,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568833,PRJEB6180,,IRIS_313-11965,,,,,,,,7.7,2.7,,2.9,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568834,PRJEB6180,,IRIS_313-11966,,,,,,,,8.4,3,,2.8,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568835,PRJEB6180,,IRIS_313-11967,,,,,,,,7.8,2.4,,3.3,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568836,PRJEB6180,,IRIS_313-11968,,,,,,,,7.9,3.1,,2.6,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568837,PRJEB6180,,IRIS_313-11969,,,,,,,,10.3,2.9,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568838,PRJEB6180,,IRIS_313-11970,,,,,,,,8.6,2.1,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568839,PRJEB6180,,IRIS_313-11971,,,,,,,,10.9,3.1,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568840,PRJEB6180,,IRIS_313-11973,,,,,,,,6.8,3.1,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568841,PRJEB6180,,IRIS_313-11974,,,,,,,,7.5,2.7,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568844,PRJEB6180,,IRIS_313-11976,,,,,,,,7.6,2.7,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568845,PRJEB6180,,IRIS_313-11977,,,,,,,,7.6,2.7,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568846,PRJEB6180,,IRIS_313-11978,,,,,,,,9.2,2.6,,3.5,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568847,PRJEB6180,,IRIS_313-11979,,,,,,,,9.1,2.2,,4.1,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568858,PRJEB6180,,IRIS_313-11980,,,,,,,,6.3,3.1,,2,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568868,PRJEB6180,,IRIS_313-11981,,,,,,,,7.3,3.4,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568878,PRJEB6180,,IRIS_313-11982,,,,,,,,7.7,3.4,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568883,PRJEB6180,,IRIS_313-11983,,,,,,,,9.3,2.8,,3.3,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568892,PRJEB6180,,IRIS_313-11984,,,,,,,,8.7,3.7,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568903,PRJEB6180,,IRIS_313-11985,,,,,,,,7.8,3.1,,2.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568913,PRJEB6180,,IRIS_313-11986,,,,,,,,7.3,3.4,,2.2,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568922,PRJEB6180,,IRIS_313-11987,,,,,,,,8.6,2.9,,3,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568848,PRJEB6180,,IRIS_313-11988,,,,,,,,7.5,3.2,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568849,PRJEB6180,,IRIS_313-11989,,,,,,,,7.4,2.8,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568850,PRJEB6180,,IRIS_313-11990,,,,,,,,8.5,3.1,,2.7,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568851,PRJEB6180,,IRIS_313-11991,,,,,,,,10.4,2.8,,3.7,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568852,PRJEB6180,,IRIS_313-11992,,,,,,,,10.4,2.8,,3.7,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568853,PRJEB6180,,IRIS_313-11993,,,,,,,,10.7,2.8,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568854,PRJEB6180,,IRIS_313-11994,,,,,,,,8.8,3.6,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568855,PRJEB6180,,IRIS_313-11995,,,,,,,,9.2,3.6,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568856,PRJEB6180,,IRIS_313-11996,,,,,,,,8.8,3.2,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568857,PRJEB6180,,IRIS_313-11997,,,,,,,,7.3,2.6,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568859,PRJEB6180,,IRIS_313-11998,,,,,,,,8,3,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568860,PRJEB6180,,IRIS_313-11999,,,,,,,,8.1,3,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568861,PRJEB6180,,IRIS_313-12000,,,,,,,,7.8,2.7,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568862,PRJEB6180,,IRIS_313-12002,,,,,,,,7.7,2.8,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568863,PRJEB6180,,IRIS_313-12003,,,,,,,,7.3,3,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568864,PRJEB6180,,IRIS_313-12004,,,,,,,,8.6,3.7,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568865,PRJEB6180,,IRIS_313-12005,,,,,,,,8.5,3.1,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568866,PRJEB6180,,IRIS_313-12006,,,,,,,,8.6,2.8,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568867,PRJEB6180,,IRIS_313-12007,,,,,,,,8,2.7,,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568869,PRJEB6180,,IRIS_313-12009,,,,,,,,,,,,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568870,PRJEB6180,,IRIS_313-12010,,,,,,,,8.2,3.1,,2.7,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568871,PRJEB6180,,IRIS_313-12011,,,,,,,,8.4,2.7,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568872,PRJEB6180,,IRIS_313-12012,,,,,,,,8.5,3,,2.8,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568873,PRJEB6180,,IRIS_313-12013,,,,,,,,9,3.1,,2.9,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568874,PRJEB6180,,IRIS_313-12014,,,,,,,,10.3,2.7,,3.8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568881,PRJEB6180,,IRIS_313-12024,,,,,,,,9.5,2.6,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568882,PRJEB6180,,IRIS_313-12027,,,,,,,,9.1,3.1,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568884,PRJEB6180,,IRIS_313-12028,,,,,,,,10,3.2,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
SAMEA2568885,PRJEB6180,,IRIS_313-12029,,,,,,,,9.4,3.5,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,Hainan,海南省
